Time(s)	      V	      Theta      	Psi_V       X       Y       Z       Mass       Gamma       DeltaY       DeltaZ        Alpha       Beta       Gamma_V       nx2       ny2       nz2        mach       X       Y       Z       X0       Y0       Z0       X_delta       Y_delta        Z_delta       P       q       wx       DeltaY4       DeltaZ4       JX       YZ       S       L       mywx_beta  cy/cx 
4.470000       442.366748       0.000000       0.000000       1492.186451       2.000000       0.000000       16.980836       0.000000       0.000000       2.023839       0.622559       0.000000       0.000000       3.125231       1.000000       -0.000000       1.299999       979.834888       150.110096       0.000000       977.794999       142.895044       0.000000       2.039890       7.215052       0.000000       1500.000000       119836.924970       0.000000       0.000000       2.023839       0.019142       1.229940       0.011400       1.027000       0.000000       0.153199       
4.480000       442.672810       0.000000       0.000000       1496.611649       2.000000       0.000000       16.977040       0.000000       0.000000       2.019912       0.621948       0.000000       0.000000       3.120902       1.000000       -0.000000       1.300899       980.671564       149.990555       0.000000       978.634357       142.791898       0.000000       2.037207       7.198657       0.000000       1500.000000       120002.806206       0.000000       0.000000       2.019912       0.019128       1.228960       0.011400       1.027000       0.000000       0.152947       
4.490000       442.978445       0.000000       0.000000       1501.039906       2.000000       0.000000       16.973244       0.000000       0.000000       2.017978       0.621948       0.000000       0.000000       3.116545       1.000000       -0.000000       1.301797       981.512319       150.019917       0.000000       979.475963       142.828423       0.000000       2.036357       7.191494       0.000000       1500.000000       120168.570639       0.000000       0.000000       2.017978       0.019114       1.227980       0.011400       1.027000       0.000000       0.152846       
4.500000       443.283653       0.000000       0.000000       1505.471216       2.000000       0.000000       16.969448       0.000000       0.000000       2.016054       0.621948       0.000000       0.000000       3.112197       1.000000       -0.000000       1.302694       982.351429       150.048935       0.000000       980.315920       142.864591       0.000000       2.035510       7.184344       0.000000       1500.000000       120334.217899       0.000000       0.000000       2.016054       0.019100       1.227000       0.011400       1.027000       0.000000       0.152745       
4.510000       443.588436       0.000000       0.000000       1509.905577       2.000000       0.000000       16.965652       0.000000       0.000000       2.014139       0.621948       0.000000       0.000000       3.107856       1.000000       -0.000000       1.303590       983.188896       150.077611       0.000000       981.154230       142.900402       0.000000       2.034667       7.177209       0.000000       1500.000000       120499.747930       0.000000       0.000000       2.014139       0.019086       1.226020       0.011400       1.027000       0.000000       0.152644       
4.520000       443.892794       0.000000       0.000000       1514.342984       2.000000       0.000000       16.961856       0.000000       0.000000       2.010260       0.621338       0.000000       0.000000       3.103566       1.000000       -0.000000       1.304484       984.017884       149.956480       0.000000       981.985888       142.795586       0.000000       2.031996       7.160894       0.000000       1500.000000       120665.161053       0.000000       0.000000       2.010260       0.019072       1.225040       0.011400       1.027000       0.000000       0.152392       
4.530000       444.196735       0.000000       0.000000       1518.783432       2.000000       0.000000       16.958059       0.000000       0.000000       2.006393       0.620728       0.000000       0.000000       3.099283       1.000000       -0.000000       1.305377       984.845250       149.834972       0.000000       982.815922       142.690347       0.000000       2.029328       7.144625       0.000000       1500.000000       120830.460587       0.000000       0.000000       2.006393       0.019058       1.224060       0.011400       1.027000       0.000000       0.152141       
4.540000       444.500253       0.000000       0.000000       1523.226917       2.000000       0.000000       16.954263       0.000000       0.000000       2.004511       0.620728       0.000000       0.000000       3.094966       1.000000       -0.000000       1.306269       985.677825       149.862585       0.000000       983.649329       142.725025       0.000000       2.028495       7.137559       0.000000       1500.000000       120995.643109       0.000000       0.000000       2.004511       0.019044       1.223080       0.011400       1.027000       0.000000       0.152040       
4.550000       444.803348       0.000000       0.000000       1527.673435       2.000000       0.000000       16.950467       0.000000       0.000000       2.002639       0.620728       0.000000       0.000000       3.090657       1.000000       -0.000000       1.307160       986.508767       149.889858       0.000000       984.481101       142.759351       0.000000       2.027666       7.130508       0.000000       1500.000000       121160.708193       0.000000       0.000000       2.002639       0.019030       1.222100       0.011400       1.027000       0.000000       0.151940       
4.560000       445.106022       0.000000       0.000000       1532.122983       2.000000       0.000000       16.946671       0.000000       0.000000       2.000775       0.620728       0.000000       0.000000       3.086356       1.000000       -0.000000       1.308049       987.338079       149.916795       0.000000       985.311239       142.793325       0.000000       2.026840       7.123470       0.000000       1500.000000       121325.655789       0.000000       0.000000       2.000775       0.019016       1.221120       0.011400       1.027000       0.000000       0.151839       
4.570000       445.408275       0.000000       0.000000       1536.575554       2.000000       0.000000       16.942875       0.000000       0.000000       1.996956       0.620117       0.000000       0.000000       3.082105       1.000000       -0.000000       1.308938       988.158919       149.793839       0.000000       986.134733       142.686508       0.000000       2.024186       7.107330       0.000000       1500.000000       121490.486228       0.000000       0.000000       1.996956       0.019002       1.220140       0.011400       1.027000       0.000000       0.151589       
4.580000       445.710112       0.000000       0.000000       1541.031147       2.000000       0.000000       16.939079       0.000000       0.000000       1.993150       0.619507       0.000000       0.000000       3.077862       1.000000       -0.000000       1.309825       988.978145       149.670513       0.000000       986.956609       142.579277       0.000000       2.021536       7.091236       0.000000       1500.000000       121655.201344       0.000000       0.000000       1.993150       0.018988       1.219160       0.011400       1.027000       0.000000       0.151339       
4.590000       446.011533       0.000000       0.000000       1545.489755       2.000000       0.000000       16.935283       0.000000       0.000000       1.991319       0.619507       0.000000       0.000000       3.073584       1.000000       -0.000000       1.310710       989.802605       149.696405       0.000000       987.781884       142.612137       0.000000       2.020721       7.084268       0.000000       1500.000000       121819.800718       0.000000       0.000000       1.991319       0.018974       1.218180       0.011400       1.027000       0.000000       0.151239       
4.600000       446.312535       0.000000       0.000000       1549.951376       2.000000       0.000000       16.931487       0.000000       0.000000       1.989498       0.619507       0.000000       0.000000       3.069314       1.000000       -0.000000       1.311595       990.625446       149.721965       0.000000       988.605537       142.644650       0.000000       2.019909       7.077315       0.000000       1500.000000       121984.282420       0.000000       0.000000       1.989498       0.018960       1.217200       0.011400       1.027000       0.000000       0.151139       
4.610000       446.613119       0.000000       0.000000       1554.416005       2.000000       0.000000       16.927691       0.000000       0.000000       1.987686       0.619507       0.000000       0.000000       3.065052       1.000000       -0.000000       1.312478       991.446672       149.747193       0.000000       989.427571       142.676816       0.000000       2.019101       7.070376       0.000000       1500.000000       122148.646407       0.000000       0.000000       1.987686       0.018946       1.216220       0.011400       1.027000       0.000000       0.151039       
4.620000       446.913285       0.000000       0.000000       1558.883637       2.000000       0.000000       16.923894       0.000000       0.000000       1.985883       0.619507       0.000000       0.000000       3.060798       1.000000       -0.000000       1.313360       992.266283       149.772089       0.000000       990.247988       142.708637       0.000000       2.018296       7.063452       0.000000       1500.000000       122312.892636       0.000000       0.000000       1.985883       0.018932       1.215240       0.011400       1.027000       0.000000       0.150939       
4.630000       447.213039       0.000000       0.000000       1563.354269       2.000000       0.000000       16.920098       0.000000       0.000000       1.980180       0.618286       0.000000       0.000000       3.056636       1.000000       -0.000000       1.314241       993.070589       149.497342       0.000000       991.056756       142.458852       0.000000       2.013833       7.038490       0.000000       1500.000000       122477.023340       0.000000       0.000000       1.980180       0.018918       1.214260       0.011400       1.027000       0.000000       0.150540       
4.640000       447.512382       0.000000       0.000000       1567.827896       2.000000       0.000000       16.916302       0.000000       0.000000       1.978399       0.618286       0.000000       0.000000       3.052397       1.000000       -0.000000       1.315121       993.887003       149.521545       0.000000       991.873968       142.489924       0.000000       2.013035       7.031621       0.000000       1500.000000       122641.038480       0.000000       0.000000       1.978399       0.018904       1.213280       0.011400       1.027000       0.000000       0.150441       
4.650000       447.811309       0.000000       0.000000       1572.304515       2.000000       0.000000       16.912506       0.000000       0.000000       1.976628       0.618286       0.000000       0.000000       3.048166       1.000000       -0.000000       1.315999       994.701811       149.545421       0.000000       992.689570       142.520654       0.000000       2.012241       7.024767       0.000000       1500.000000       122804.935743       0.000000       0.000000       1.976628       0.018890       1.212300       0.011400       1.027000       0.000000       0.150342       
4.660000       448.109823       0.000000       0.000000       1576.784121       2.000000       0.000000       16.908710       0.000000       0.000000       1.974866       0.618286       0.000000       0.000000       3.043943       1.000000       -0.000000       1.316877       995.515017       149.568969       0.000000       993.503566       142.551042       0.000000       2.011451       7.017928       0.000000       1500.000000       122968.715092       0.000000       0.000000       1.974866       0.018876       1.211320       0.011400       1.027000       0.000000       0.150243       
4.670000       448.407922       0.000000       0.000000       1581.266710       2.000000       0.000000       16.904914       0.000000       0.000000       1.973113       0.618286       0.000000       0.000000       3.039728       1.000000       -0.000000       1.317753       996.326623       149.592192       0.000000       994.315959       142.581089       0.000000       2.010664       7.011103       0.000000       1500.000000       123132.376491       0.000000       0.000000       1.973113       0.018862       1.210340       0.011400       1.027000       0.000000       0.150144       
4.680000       448.705613       0.000000       0.000000       1585.752278       2.000000       0.000000       16.901118       0.000000       0.000000       1.969424       0.617676       0.000000       0.000000       3.035562       1.000000       -0.000000       1.318628       997.129782       149.465356       0.000000       995.121733       142.470017       0.000000       2.008050       6.995339       0.000000       1500.000000       123295.921807       0.000000       0.000000       1.969424       0.018848       1.209360       0.011400       1.027000       0.000000       0.149896       
4.690000       449.002896       0.000000       0.000000       1590.240821       2.000000       0.000000       16.897322       0.000000       0.000000       1.965747       0.617065       0.000000       0.000000       3.031404       1.000000       -0.000000       1.319501       997.931356       149.338168       0.000000       995.925917       142.358549       0.000000       2.005439       6.979620       0.000000       1500.000000       123459.351391       0.000000       0.000000       1.965747       0.018834       1.208380       0.011400       1.027000       0.000000       0.149648       
4.700000       449.299768       0.000000       0.000000       1594.732335       2.000000       0.000000       16.893526       0.000000       0.000000       1.964025       0.617065       0.000000       0.000000       3.027212       1.000000       -0.000000       1.320374       998.738200       149.360389       0.000000       996.733536       142.387524       0.000000       2.004664       6.972865       0.000000       1500.000000       123622.663302       0.000000       0.000000       1.964025       0.018820       1.207400       0.011400       1.027000       0.000000       0.149549       
4.710000       449.596229       0.000000       0.000000       1599.226815       2.000000       0.000000       16.889729       0.000000       0.000000       1.962313       0.617065       0.000000       0.000000       3.023028       1.000000       -0.000000       1.321245       999.543454       149.382288       0.000000       997.539562       142.416163       0.000000       2.003891       6.966125       0.000000       1500.000000       123785.857130       0.000000       0.000000       1.962313       0.018806       1.206420       0.011400       1.027000       0.000000       0.149451       
4.720000       449.892281       0.000000       0.000000       1603.724258       2.000000       0.000000       16.885933       0.000000       0.000000       1.960610       0.617065       0.000000       0.000000       3.018851       1.000000       -0.000000       1.322115       1000.347122       149.403866       0.000000       998.343999       142.444466       0.000000       2.003123       6.959400       0.000000       1500.000000       123948.932842       0.000000       0.000000       1.960610       0.018792       1.205440       0.011400       1.027000       0.000000       0.149352       
4.730000       450.187924       0.000000       0.000000       1608.224659       2.000000       0.000000       16.882137       0.000000       0.000000       1.958915       0.617065       0.000000       0.000000       3.014682       1.000000       -0.000000       1.322984       1001.149206       149.425125       0.000000       999.146848       142.472435       0.000000       2.002358       6.952689       0.000000       1500.000000       124111.890410       0.000000       0.000000       1.958915       0.018778       1.204460       0.011400       1.027000       0.000000       0.149254       
4.740000       450.483163       0.000000       0.000000       1612.728015       2.000000       0.000000       16.878341       0.000000       0.000000       1.955295       0.616455       0.000000       0.000000       3.010562       1.000000       -0.000000       1.323851       1001.942854       149.296248       0.000000       999.943087       142.359122       0.000000       1.999766       6.937126       0.000000       1500.000000       124274.731719       0.000000       0.000000       1.955295       0.018764       1.203480       0.011400       1.027000       0.000000       0.149007       
4.750000       450.777998       0.000000       0.000000       1617.234321       2.000000       0.000000       16.874545       0.000000       0.000000       1.951686       0.615845       0.000000       0.000000       3.006451       1.000000       -0.000000       1.324718       1002.734933       149.167030       0.000000       1000.737755       142.245421       0.000000       1.997178       6.921608       0.000000       1500.000000       124437.457129       0.000000       0.000000       1.951686       0.018750       1.202500       0.011400       1.027000       0.000000       0.148760       
4.760000       451.072427       0.000000       0.000000       1621.743574       2.000000       0.000000       16.870749       0.000000       0.000000       1.950023       0.615845       0.000000       0.000000       3.002305       1.000000       -0.000000       1.325583       1003.532303       149.187308       0.000000       1001.535878       142.272340       0.000000       1.996425       6.914968       0.000000       1500.000000       124600.064694       0.000000       0.000000       1.950023       0.018736       1.201520       0.011400       1.027000       0.000000       0.148662       
4.770000       451.366450       0.000000       0.000000       1626.255768       2.000000       0.000000       16.866953       0.000000       0.000000       1.948368       0.615845       0.000000       0.000000       2.998166       1.000000       -0.000000       1.326447       1004.328101       149.207270       0.000000       1002.332426       142.298928       0.000000       1.995675       6.908343       0.000000       1500.000000       124762.554008       0.000000       0.000000       1.948368       0.018722       1.200540       0.011400       1.027000       0.000000       0.148564       
4.780000       451.660067       0.000000       0.000000       1630.770901       2.000000       0.000000       16.863157       0.000000       0.000000       1.946723       0.615845       0.000000       0.000000       2.994035       1.000000       -0.000000       1.327310       1005.122328       149.226918       0.000000       1003.127399       142.325186       0.000000       1.994929       6.901732       0.000000       1500.000000       124924.925045       0.000000       0.000000       1.946723       0.018708       1.199560       0.011400       1.027000       0.000000       0.148466       
4.790000       451.953281       0.000000       0.000000       1635.288968       2.000000       0.000000       16.859361       0.000000       0.000000       1.943159       0.615234       0.000000       0.000000       2.989954       1.000000       -0.000000       1.328172       1005.908121       149.096377       0.000000       1003.915765       142.210035       0.000000       1.992356       6.886342       0.000000       1500.000000       125087.178167       0.000000       0.000000       1.943159       0.018694       1.198580       0.011400       1.027000       0.000000       0.148221       
4.800000       452.246096       0.000000       0.000000       1639.809966       2.000000       0.000000       16.855564       0.000000       0.000000       1.939607       0.614624       0.000000       0.000000       2.985881       1.000000       -0.000000       1.329032       1006.692358       148.965502       0.000000       1004.702571       142.094506       0.000000       1.989786       6.870997       0.000000       1500.000000       125249.315280       0.000000       0.000000       1.939607       0.018680       1.197600       0.011400       1.027000       0.000000       0.147975       
4.810000       452.538511       0.000000       0.000000       1644.333889       2.000000       0.000000       16.851768       0.000000       0.000000       1.937992       0.614624       0.000000       0.000000       2.981772       1.000000       -0.000000       1.329891       1007.481912       148.984188       0.000000       1005.492860       142.119732       0.000000       1.989052       6.864457       0.000000       1500.000000       125411.335978       0.000000       0.000000       1.937992       0.018666       1.196620       0.011400       1.027000       0.000000       0.147878       
4.820000       452.830524       0.000000       0.000000       1648.860735       2.000000       0.000000       16.847972       0.000000       0.000000       1.936385       0.614624       0.000000       0.000000       2.977672       1.000000       -0.000000       1.330750       1008.269907       149.002564       0.000000       1006.281586       142.144633       0.000000       1.988321       6.857931       0.000000       1500.000000       125573.238314       0.000000       0.000000       1.936385       0.018652       1.195640       0.011400       1.027000       0.000000       0.147780       
4.830000       453.122135       0.000000       0.000000       1653.390498       2.000000       0.000000       16.844176       0.000000       0.000000       1.934788       0.614624       0.000000       0.000000       2.973579       1.000000       -0.000000       1.331607       1009.056346       149.020630       0.000000       1007.068752       142.169209       0.000000       1.987594       6.851421       0.000000       1500.000000       125735.022267       0.000000       0.000000       1.934788       0.018638       1.194660       0.011400       1.027000       0.000000       0.147683       
4.840000       453.413345       0.000000       0.000000       1657.923176       2.000000       0.000000       16.840380       0.000000       0.000000       1.933200       0.614624       0.000000       0.000000       2.969493       1.000000       -0.000000       1.332462       1009.841231       149.038388       0.000000       1007.854360       142.193462       0.000000       1.986871       6.844926       0.000000       1500.000000       125896.687822       0.000000       0.000000       1.933200       0.018624       1.193680       0.011400       1.027000       0.000000       0.147586       
4.850000       453.704156       0.000000       0.000000       1662.458764       2.000000       0.000000       16.836584       0.000000       0.000000       1.929702       0.614014       0.000000       0.000000       2.965458       1.000000       -0.000000       1.333317       1010.617691       148.905899       0.000000       1008.633370       142.076163       0.000000       1.984320       6.829736       0.000000       1500.000000       126058.235347       0.000000       0.000000       1.929702       0.018610       1.192700       0.011400       1.027000       0.000000       0.147341       
4.860000       453.994573       0.000000       0.000000       1666.997258       2.000000       0.000000       16.832788       0.000000       0.000000       1.926216       0.613403       0.000000       0.000000       2.961430       1.000000       -0.000000       1.334170       1011.392612       148.773086       0.000000       1009.410839       141.958496       0.000000       1.981774       6.814590       0.000000       1500.000000       126219.666766       0.000000       0.000000       1.926216       0.018596       1.191720       0.011400       1.027000       0.000000       0.147097       
4.870000       454.284594       0.000000       0.000000       1671.538654       2.000000       0.000000       16.828992       0.000000       0.000000       1.924657       0.613403       0.000000       0.000000       2.957367       1.000000       -0.000000       1.335023       1012.172873       148.789903       0.000000       1010.191811       141.981738       0.000000       1.981062       6.808165       0.000000       1500.000000       126380.981678       0.000000       0.000000       1.924657       0.018582       1.190740       0.011400       1.027000       0.000000       0.147000       
4.880000       454.574217       0.000000       0.000000       1676.082948       2.000000       0.000000       16.825195       0.000000       0.000000       1.923108       0.613403       0.000000       0.000000       2.953312       1.000000       -0.000000       1.335874       1012.951590       148.806415       0.000000       1010.971236       142.004660       0.000000       1.980354       6.801755       0.000000       1500.000000       126542.178128       0.000000       0.000000       1.923108       0.018568       1.189760       0.011400       1.027000       0.000000       0.146904       
4.890000       454.863443       0.000000       0.000000       1680.630137       2.000000       0.000000       16.821399       0.000000       0.000000       1.921567       0.613403       0.000000       0.000000       2.949264       1.000000       -0.000000       1.336724       1013.728768       148.822623       0.000000       1011.749117       142.027264       0.000000       1.979651       6.795359       0.000000       1500.000000       126703.256105       0.000000       0.000000       1.921567       0.018554       1.188780       0.011400       1.027000       0.000000       0.146807       
4.900000       455.152273       0.000000       0.000000       1685.180216       2.000000       0.000000       16.817603       0.000000       0.000000       1.920034       0.613403       0.000000       0.000000       2.945223       1.000000       -0.000000       1.337573       1014.504407       148.838529       0.000000       1012.525456       142.049550       0.000000       1.978951       6.788979       0.000000       1500.000000       126864.215596       0.000000       0.000000       1.920034       0.018540       1.187800       0.011400       1.027000       0.000000       0.146711       
4.910000       455.440707       0.000000       0.000000       1689.733181       2.000000       0.000000       16.813807       0.000000       0.000000       1.918511       0.613403       0.000000       0.000000       2.941190       1.000000       -0.000000       1.338420       1015.278512       148.854133       0.000000       1013.300257       142.071518       0.000000       1.978255       6.782615       0.000000       1500.000000       127025.056591       0.000000       0.000000       1.918511       0.018526       1.186820       0.011400       1.027000       0.000000       0.146614       
4.920000       455.728750       0.000000       0.000000       1694.289029       2.000000       0.000000       16.810011       0.000000       0.000000       1.915089       0.612793       0.000000       0.000000       2.937207       1.000000       -0.000000       1.339267       1016.044213       148.719436       0.000000       1014.068482       141.951785       0.000000       1.975731       6.767651       0.000000       1500.000000       127185.781029       0.000000       0.000000       1.915089       0.018512       1.185840       0.011400       1.027000       0.000000       0.146371       
4.930000       456.016403       0.000000       0.000000       1698.847755       2.000000       0.000000       16.806215       0.000000       0.000000       1.911678       0.612183       0.000000       0.000000       2.933232       1.000000       -0.000000       1.340112       1016.808394       148.584426       0.000000       1014.835183       141.831694       0.000000       1.973212       6.752732       0.000000       1500.000000       127346.389294       0.000000       0.000000       1.911678       0.018498       1.184860       0.011400       1.027000       0.000000       0.146128       
4.940000       456.303663       0.000000       0.000000       1703.409355       2.000000       0.000000       16.802419       0.000000       0.000000       1.910184       0.612183       0.000000       0.000000       2.929221       1.000000       -0.000000       1.340956       1017.577932       148.599113       0.000000       1015.605404       141.852676       0.000000       1.972527       6.746437       0.000000       1500.000000       127506.879426       0.000000       0.000000       1.910184       0.018484       1.183880       0.011400       1.027000       0.000000       0.146032       
4.950000       456.590530       0.000000       0.000000       1707.973827       2.000000       0.000000       16.798623       0.000000       0.000000       1.908698       0.612183       0.000000       0.000000       2.925218       1.000000       -0.000000       1.341799       1018.345945       148.613503       0.000000       1016.374098       141.873345       0.000000       1.971847       6.740157       0.000000       1500.000000       127667.251028       0.000000       0.000000       1.908698       0.018470       1.182900       0.011400       1.027000       0.000000       0.145936       
4.960000       456.877006       0.000000       0.000000       1712.541165       2.000000       0.000000       16.794827       0.000000       0.000000       1.907221       0.612183       0.000000       0.000000       2.921222       1.000000       -0.000000       1.342641       1019.112437       148.627595       0.000000       1017.141266       141.893702       0.000000       1.971171       6.733893       0.000000       1500.000000       127827.504095       0.000000       0.000000       1.907221       0.018456       1.181920       0.011400       1.027000       0.000000       0.145840       
4.970000       457.163090       0.000000       0.000000       1717.111365       2.000000       0.000000       16.791030       0.000000       0.000000       1.905753       0.612183       0.000000       0.000000       2.917234       1.000000       -0.000000       1.343482       1019.877410       148.641391       0.000000       1017.906912       141.913748       0.000000       1.970499       6.727644       0.000000       1500.000000       127987.638620       0.000000       0.000000       1.905753       0.018442       1.180940       0.011400       1.027000       0.000000       0.145744       
4.980000       457.448787       0.000000       0.000000       1721.684425       2.000000       0.000000       16.787234       0.000000       0.000000       1.902395       0.611572       0.000000       0.000000       2.913296       1.000000       -0.000000       1.344322       1020.633991       148.504852       0.000000       1018.665993       141.791974       0.000000       1.967998       6.712878       0.000000       1500.000000       128147.656562       0.000000       0.000000       1.902395       0.018428       1.179960       0.011400       1.027000       0.000000       0.145503       
4.990000       457.734096       0.000000       0.000000       1726.260340       2.000000       0.000000       16.783438       0.000000       0.000000       1.899048       0.610962       0.000000       0.000000       2.909365       1.000000       -0.000000       1.345160       1021.389061       148.368009       0.000000       1019.423560       141.669852       0.000000       1.965502       6.698157       0.000000       1500.000000       128307.556740       0.000000       0.000000       1.899048       0.018414       1.178980       0.011400       1.027000       0.000000       0.145261       
5.000000       458.019020       0.000000       0.000000       1730.839106       2.000000       0.000000       16.779642       0.000000       0.000000       1.897608       0.610962       0.000000       0.000000       2.905399       1.000000       -0.000000       1.345997       1022.149516       148.380909       0.000000       1020.184675       141.688932       0.000000       1.964841       6.691977       0.000000       1500.000000       128467.340333       0.000000       0.000000       1.897608       0.018400       1.178000       0.011400       1.027000       0.000000       0.145166       
5.010000       458.303555       0.000000       0.000000       1735.420719       2.000000       0.000000       16.775846       0.000000       0.000000       1.896177       0.610962       0.000000       0.000000       2.901440       1.000000       -0.000000       1.346833       1022.908463       148.393517       0.000000       1020.944278       141.707704       0.000000       1.964185       6.685813       0.000000       1500.000000       128627.005374       0.000000       0.000000       1.896177       0.018386       1.177020       0.011400       1.027000       0.000000       0.145070       
5.020000       458.587702       0.000000       0.000000       1740.005176       2.000000       0.000000       16.772050       0.000000       0.000000       1.894755       0.610962       0.000000       0.000000       2.897488       1.000000       -0.000000       1.347668       1023.665905       148.405833       0.000000       1021.702372       141.726169       0.000000       1.963533       6.679664       0.000000       1500.000000       128786.551863       0.000000       0.000000       1.894755       0.018372       1.176040       0.011400       1.027000       0.000000       0.144975       
5.030000       458.871463       0.000000       0.000000       1744.592472       2.000000       0.000000       16.768254       0.000000       0.000000       1.893341       0.610962       0.000000       0.000000       2.893544       1.000000       -0.000000       1.348502       1024.421844       148.417859       0.000000       1022.458960       141.744329       0.000000       1.962884       6.673530       0.000000       1500.000000       128945.979801       0.000000       0.000000       1.893341       0.018358       1.175060       0.011400       1.027000       0.000000       0.144880       
5.040000       459.154837       0.000000       0.000000       1749.182604       2.000000       0.000000       16.764458       0.000000       0.000000       1.891935       0.610962       0.000000       0.000000       2.889607       1.000000       -0.000000       1.349335       1025.176284       148.429596       0.000000       1023.214044       141.762184       0.000000       1.962240       6.667411       0.000000       1500.000000       129105.289190       0.000000       0.000000       1.891935       0.018344       1.174080       0.011400       1.027000       0.000000       0.144784       
5.050000       459.437829       0.000000       0.000000       1753.775567       2.000000       0.000000       16.760662       0.000000       0.000000       1.888650       0.610352       0.000000       0.000000       2.885721       1.000000       -0.000000       1.350167       1025.922345       148.290968       0.000000       1023.962578       141.638098       0.000000       1.959767       6.652870       0.000000       1500.000000       129264.482006       0.000000       0.000000       1.888650       0.018330       1.173100       0.011400       1.027000       0.000000       0.144544       
5.060000       459.720441       0.000000       0.000000       1758.371359       2.000000       0.000000       16.756865       0.000000       0.000000       1.885375       0.609741       0.000000       0.000000       2.881841       1.000000       -0.000000       1.350997       1026.666922       148.152047       0.000000       1024.709623       141.513674       0.000000       1.957298       6.638373       0.000000       1500.000000       129423.558649       0.000000       0.000000       1.885375       0.018316       1.172120       0.011400       1.027000       0.000000       0.144304       
5.070000       460.002670       0.000000       0.000000       1762.969975       2.000000       0.000000       16.753069       0.000000       0.000000       1.883998       0.609741       0.000000       0.000000       2.877926       1.000000       -0.000000       1.351827       1027.416899       148.162910       0.000000       1025.460233       141.530586       0.000000       1.956666       6.632324       0.000000       1500.000000       129582.517147       0.000000       0.000000       1.883998       0.018302       1.171140       0.011400       1.027000       0.000000       0.144209       
5.080000       460.284515       0.000000       0.000000       1767.571411       2.000000       0.000000       16.749273       0.000000       0.000000       1.882629       0.609741       0.000000       0.000000       2.874019       1.000000       -0.000000       1.352655       1028.165388       148.173488       0.000000       1026.209350       141.547198       0.000000       1.956038       6.626290       0.000000       1500.000000       129741.357112       0.000000       0.000000       1.882629       0.018288       1.170160       0.011400       1.027000       0.000000       0.144114       
5.090000       460.565978       0.000000       0.000000       1772.175664       2.000000       0.000000       16.745477       0.000000       0.000000       1.881269       0.609741       0.000000       0.000000       2.870118       1.000000       -0.000000       1.353482       1028.912390       148.183781       0.000000       1026.956977       141.563509       0.000000       1.955414       6.620272       0.000000       1500.000000       129900.078547       0.000000       0.000000       1.881269       0.018274       1.169180       0.011400       1.027000       0.000000       0.144020       
5.100000       460.847058       0.000000       0.000000       1776.782729       2.000000       0.000000       16.741681       0.000000       0.000000       1.879917       0.609741       0.000000       0.000000       2.866225       1.000000       -0.000000       1.354308       1029.657909       148.193789       0.000000       1027.703116       141.579521       0.000000       1.954794       6.614268       0.000000       1500.000000       130058.681462       0.000000       0.000000       1.879917       0.018260       1.168200       0.011400       1.027000       0.000000       0.143925       
5.110000       461.127758       0.000000       0.000000       1781.392604       2.000000       0.000000       16.737885       0.000000       0.000000       1.878573       0.609741       0.000000       0.000000       2.862339       1.000000       -0.000000       1.355133       1030.401947       148.203515       0.000000       1028.447770       141.595235       0.000000       1.954178       6.608280       0.000000       1500.000000       130217.165863       0.000000       0.000000       1.878573       0.018246       1.167220       0.011400       1.027000       0.000000       0.143831       
5.120000       461.408081       0.000000       0.000000       1786.005283       2.000000       0.000000       16.734089       0.000000       0.000000       1.875359       0.609131       0.000000       0.000000       2.858503       1.000000       -0.000000       1.355957       1031.137621       148.062861       0.000000       1029.185888       141.468899       0.000000       1.951733       6.593962       0.000000       1500.000000       130375.533747       0.000000       0.000000       1.875359       0.018232       1.166240       0.011400       1.027000       0.000000       0.143592       
5.130000       461.688028       0.000000       0.000000       1790.620764       2.000000       0.000000       16.730293       0.000000       0.000000       1.872155       0.608521       0.000000       0.000000       2.854675       1.000000       -0.000000       1.356780       1031.871829       147.921923       0.000000       1029.922537       141.342236       0.000000       1.949292       6.579687       0.000000       1500.000000       130533.785521       0.000000       0.000000       1.872155       0.018218       1.165260       0.011400       1.027000       0.000000       0.143353       
5.140000       461.967596       0.000000       0.000000       1795.239043       2.000000       0.000000       16.726497       0.000000       0.000000       1.870839       0.608521       0.000000       0.000000       2.850811       1.000000       -0.000000       1.357601       1032.611461       147.930798       0.000000       1030.662773       141.357030       0.000000       1.948688       6.573768       0.000000       1500.000000       130691.919209       0.000000       0.000000       1.870839       0.018204       1.164280       0.011400       1.027000       0.000000       0.143259       
5.150000       462.246787       0.000000       0.000000       1799.860115       2.000000       0.000000       16.722700       0.000000       0.000000       1.869531       0.608521       0.000000       0.000000       2.846954       1.000000       -0.000000       1.358422       1033.349624       147.939394       0.000000       1031.401535       141.371530       0.000000       1.948088       6.567865       0.000000       1500.000000       130849.934422       0.000000       0.000000       1.869531       0.018190       1.163300       0.011400       1.027000       0.000000       0.143165       
5.160000       462.525600       0.000000       0.000000       1804.483977       2.000000       0.000000       16.718904       0.000000       0.000000       1.868232       0.608521       0.000000       0.000000       2.843104       1.000000       -0.000000       1.359241       1034.086319       147.947712       0.000000       1032.138826       141.385735       0.000000       1.947493       6.561976       0.000000       1500.000000       131007.831175       0.000000       0.000000       1.868232       0.018176       1.162320       0.011400       1.027000       0.000000       0.143071       
