TIME(s)       V       a11       a12       a13       a14       a15       a16       a21       a22       a23       a24       a24_       a25       a25_       a26       a31       a32       a33       a34       a35       a36       b11       b12       b13       b14       b15       b16       b17       b18       b21       b22       b23       b24       b24_       b25       b25_       b26       b27       b28       b31       b32       b33       b34       b35       b36       b37       b38       q       ny2       nz2       
6.740000       438.207400       -70.278465       0.000000       -9.800000       -28.320508       -3.782903       0.060975       -1.298331       -5.775673       0.000000       -2314.315093       0.000000       743.958495       0.000000       0.925926       -0.007601       0.000000       0.000000       1.808095       -0.029180       0.000139       -10.874890       0.000000       0.000000       0.000000       0.000000       0.000000       3825.861478       58.823529       0.000000       -5.713631       0.000000       -2383.422724       0.000000       761.345504       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000085       0.000000       1.839342       -0.034366       -0.022362       0.000000       -0.000139       117593.988953       1.000000       -0.000000
6.750000       437.630107       -70.092952       0.000000       -9.800000       -28.276004       -3.777864       0.060975       -1.296660       -5.776870       0.000000       -2310.075297       0.000000       743.341373       0.000000       0.925926       -0.007609       0.000000       0.000000       1.807433       -0.029366       0.000139       -10.860563       0.000000       0.000000       0.000000       0.000000       0.000000       3831.491688       58.823529       0.000000       -5.715079       0.000000       -2379.229205       0.000000       760.849766       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000085       0.000000       1.838740       -0.034608       -0.022391       0.000000       -0.000139       117284.356805       1.000000       -0.000000
6.760000       437.055508       -69.908548       0.000000       -9.800000       -28.231634       -3.772827       0.060975       -1.295000       -5.778038       0.000000       -2305.853564       0.000000       742.722588       0.000000       0.925926       -0.007617       0.000000       0.000000       1.806770       -0.029551       0.000140       -10.846304       0.000000       0.000000       0.000000       0.000000       0.000000       3837.026571       58.823529       0.000000       -5.716498       0.000000       -2375.053476       0.000000       760.351564       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000086       0.000000       1.838136       -0.034849       -0.022421       0.000000       -0.000140       116976.575532       1.000000       -0.000000
6.770000       436.483580       -69.724954       0.000000       -9.800000       -28.187319       -3.767767       0.060975       -1.294401       -5.779230       0.000000       -2301.649760       0.000000       742.093343       0.000000       0.925926       -0.007631       0.000000       0.000000       1.806106       -0.029732       0.000140       -10.832110       0.000000       0.000000       0.000000       0.000000       0.000000       3842.467487       58.823529       0.000000       -5.717890       0.000000       -2370.951655       0.000000       759.856530       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000086       0.000000       1.837557       -0.035090       -0.022450       0.000000       -0.000140       116670.626443       1.000000       -0.000000
6.780000       435.914306       -69.542737       0.000000       -9.800000       -28.143209       -3.762730       0.060975       -1.292759       -5.780343       0.000000       -2297.463795       0.000000       741.471414       0.000000       0.925926       -0.007639       0.000000       0.000000       1.805440       -0.029914       0.000140       -10.817983       0.000000       0.000000       0.000000       0.000000       0.000000       3847.815711       58.823529       0.000000       -5.719252       0.000000       -2366.811103       0.000000       759.353684       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000086       0.000000       1.836950       -0.035327       -0.022480       0.000000       -0.000140       116366.494500       1.000000       -0.000000
6.790000       435.347664       -69.361313       0.000000       -9.800000       -28.099140       -3.757666       0.060975       -1.292172       -5.781480       0.000000       -2293.295563       0.000000       740.839182       0.000000       0.925926       -0.007653       0.000000       0.000000       1.804773       -0.030092       0.000140       -10.803920       0.000000       0.000000       0.000000       0.000000       0.000000       3853.072529       58.823529       0.000000       -5.720588       0.000000       -2362.744163       0.000000       758.854324       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000087       0.000000       1.836367       -0.035565       -0.022509       0.000000       -0.000140       116064.163327       1.000000       -0.000000
6.800000       434.783633       -69.181243       0.000000       -9.800000       -28.055289       -3.752630       0.060975       -1.290548       -5.782539       0.000000       -2289.144936       0.000000       740.214320       0.000000       0.925926       -0.007661       0.000000       0.000000       1.804105       -0.030271       0.000140       -10.789923       0.000000       0.000000       0.000000       0.000000       0.000000       3858.239231       58.823529       0.000000       -5.721893       0.000000       -2358.638371       0.000000       758.347076       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000087       0.000000       1.835758       -0.035798       -0.022538       0.000000       -0.000140       115763.615232       1.000000       -0.000000
6.810000       434.222192       -69.002232       0.000000       -9.800000       -28.011571       -3.747596       0.060975       -1.288934       -5.783571       0.000000       -2285.011813       0.000000       739.588056       0.000000       0.925926       -0.007669       0.000000       0.000000       1.803435       -0.030449       0.000140       -10.775990       0.000000       0.000000       0.000000       0.000000       0.000000       3863.317052       58.823529       0.000000       -5.723171       0.000000       -2354.549826       0.000000       757.837668       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000087       0.000000       1.835147       -0.036030       -0.022567       0.000000       -0.000140       115464.834626       1.000000       -0.000000
6.820000       433.663324       -68.823989       0.000000       -9.800000       -27.967871       -3.742529       0.060975       -1.288367       -5.784629       0.000000       -2280.896103       0.000000       738.951709       0.000000       0.925926       -0.007683       0.000000       0.000000       1.802764       -0.030623       0.000141       -10.762121       0.000000       0.000000       0.000000       0.000000       0.000000       3868.307198       58.823529       0.000000       -5.724425       0.000000       -2350.534421       0.000000       757.332200       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000088       0.000000       1.834560       -0.036264       -0.022596       0.000000       -0.000141       115167.806855       1.000000       -0.000000
6.830000       433.107010       -68.646788       0.000000       -9.800000       -27.924289       -3.737459       0.060975       -1.287803       -5.785662       0.000000       -2276.797697       0.000000       738.314104       0.000000       0.925926       -0.007697       0.000000       0.000000       1.802092       -0.030795       0.000141       -10.748315       0.000000       0.000000       0.000000       0.000000       0.000000       3873.210882       58.823529       0.000000       -5.725653       0.000000       -2346.535962       0.000000       756.824871       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000088       0.000000       1.833972       -0.036495       -0.022625       0.000000       -0.000141       114872.515938       1.000000       -0.000000
6.840000       432.553229       -68.470900       0.000000       -9.800000       -27.880953       -3.732427       0.060975       -1.286214       -5.786617       0.000000       -2272.716486       0.000000       737.683978       0.000000       0.925926       -0.007705       0.000000       0.000000       1.801419       -0.030968       0.000141       -10.734572       0.000000       0.000000       0.000000       0.000000       0.000000       3878.029295       58.823529       0.000000       -5.726850       0.000000       -2342.498471       0.000000       756.309508       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000089       0.000000       1.833357       -0.036723       -0.022654       0.000000       -0.000141       114578.946088       1.000000       -0.000000
6.850000       432.001962       -68.296034       0.000000       -9.800000       -27.837749       -3.727399       0.060975       -1.284635       -5.787546       0.000000       -2268.652371       0.000000       737.052645       0.000000       0.925926       -0.007712       0.000000       0.000000       1.800745       -0.031140       0.000141       -10.720891       0.000000       0.000000       0.000000       0.000000       0.000000       3882.763599       58.823529       0.000000       -5.728022       0.000000       -2338.477834       0.000000       755.792210       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000089       0.000000       1.832741       -0.036948       -0.022683       0.000000       -0.000141       114287.082450       1.000000       -0.000000
6.860000       431.453190       -68.121902       0.000000       -9.800000       -27.794535       -3.722328       0.060975       -1.284090       -5.788503       0.000000       -2264.605234       0.000000       736.411503       0.000000       0.925926       -0.007726       0.000000       0.000000       1.800070       -0.031309       0.000141       -10.707272       0.000000       0.000000       0.000000       0.000000       0.000000       3887.414963       58.823529       0.000000       -5.729171       0.000000       -2334.529695       0.000000       755.279428       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000089       0.000000       1.832150       -0.037175       -0.022712       0.000000       -0.000141       113996.908856       1.000000       -0.000000
6.870000       430.906895       -67.949053       0.000000       -9.800000       -27.751586       -3.717303       0.060975       -1.282528       -5.789384       0.000000       -2260.574994       0.000000       735.777912       0.000000       0.925926       -0.007734       0.000000       0.000000       1.799394       -0.031478       0.000142       -10.693715       0.000000       0.000000       0.000000       0.000000       0.000000       3891.984495       58.823529       0.000000       -5.730292       0.000000       -2330.542402       0.000000       754.758504       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000090       0.000000       1.831531       -0.037398       -0.022741       0.000000       -0.000142       113708.411928       1.000000       -0.000000
6.880000       430.363060       -67.776924       0.000000       -9.800000       -27.708614       -3.712233       0.060975       -1.281994       -5.790291       0.000000       -2256.561550       0.000000       735.134649       0.000000       0.925926       -0.007748       0.000000       0.000000       1.798717       -0.031644       0.000142       -10.680219       0.000000       0.000000       0.000000       0.000000       0.000000       3896.473310       58.823529       0.000000       -5.731391       0.000000       -2326.627323       0.000000       754.242379       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000090       0.000000       1.830937       -0.037622       -0.022769       0.000000       -0.000142       113421.576959       1.000000       -0.000000
6.890000       429.821664       -67.606057       0.000000       -9.800000       -27.665920       -3.707212       0.060975       -1.280448       -5.791124       0.000000       -2252.564781       0.000000       734.498977       0.000000       0.925926       -0.007756       0.000000       0.000000       1.798039       -0.031810       0.000142       -10.666783       0.000000       0.000000       0.000000       0.000000       0.000000       3900.882528       58.823529       0.000000       -5.732461       0.000000       -2322.672980       0.000000       753.718032       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000090       0.000000       1.830317       -0.037842       -0.022798       0.000000       -0.000142       113136.387948       1.000000       -0.000000
6.900000       429.282691       -67.436169       0.000000       -9.800000       -27.623355       -3.702194       0.060975       -1.278913       -5.791932       0.000000       -2248.584612       0.000000       733.862320       0.000000       0.925926       -0.007764       0.000000       0.000000       1.797360       -0.031976       0.000142       -10.653407       0.000000       0.000000       0.000000       0.000000       0.000000       3905.213203       58.823529       0.000000       -5.733506       0.000000       -2318.735011       0.000000       753.192009       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000091       0.000000       1.829695       -0.038061       -0.022827       0.000000       -0.000142       112852.832383       1.000000       -0.000000
6.910000       428.746121       -67.266976       0.000000       -9.800000       -27.580747       -3.697126       0.060975       -1.278396       -5.792769       0.000000       -2244.620920       0.000000       733.216180       0.000000       0.925926       -0.007778       0.000000       0.000000       1.796680       -0.032138       0.000142       -10.640091       0.000000       0.000000       0.000000       0.000000       0.000000       3909.466426       58.823529       0.000000       -5.734533       0.000000       -2314.868781       0.000000       752.671184       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000091       0.000000       1.829098       -0.038280       -0.022855       0.000000       -0.000142       112570.894238       1.000000       -0.000000
6.920000       428.211939       -67.099019       0.000000       -9.800000       -27.538436       -3.692114       0.060975       -1.276876       -5.793532       0.000000       -2240.673625       0.000000       732.577694       0.000000       0.925926       -0.007785       0.000000       0.000000       1.795999       -0.032300       0.000142       -10.626835       0.000000       0.000000       0.000000       0.000000       0.000000       3913.643224       58.823529       0.000000       -5.735530       0.000000       -2310.963184       0.000000       752.142030       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000091       0.000000       1.828474       -0.038496       -0.022884       0.000000       -0.000142       112290.560958       1.000000       -0.000000
6.930000       427.680127       -66.931743       0.000000       -9.800000       -27.496068       -3.687047       0.060975       -1.276370       -5.794322       0.000000       -2236.742631       0.000000       731.929850       0.000000       0.925926       -0.007799       0.000000       0.000000       1.795317       -0.032460       0.000143       -10.613637       0.000000       0.000000       0.000000       0.000000       0.000000       3917.744628       58.823529       0.000000       -5.736509       0.000000       -2307.129048       0.000000       751.618337       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000092       0.000000       1.827875       -0.038713       -0.022912       0.000000       -0.000143       112011.818676       1.000000       -0.000000
6.940000       427.150665       -66.765684       0.000000       -9.800000       -27.454007       -3.682040       0.060975       -1.274867       -5.795040       0.000000       -2232.827819       0.000000       731.289695       0.000000       0.925926       -0.007807       0.000000       0.000000       1.794634       -0.032620       0.000143       -10.600497       0.000000       0.000000       0.000000       0.000000       0.000000       3921.771677       58.823529       0.000000       -5.737459       0.000000       -2303.255444       0.000000       751.086238       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000092       0.000000       1.827250       -0.038925       -0.022941       0.000000       -0.000143       111734.652236       1.000000       -0.000000
6.950000       426.623540       -66.600561       0.000000       -9.800000       -27.412075       -3.677038       0.060975       -1.273372       -5.795735       0.000000       -2228.929120       0.000000       730.648754       0.000000       0.925926       -0.007815       0.000000       0.000000       1.793951       -0.032779       0.000143       -10.587416       0.000000       0.000000       0.000000       0.000000       0.000000       3925.725346       58.823529       0.000000       -5.738386       0.000000       -2299.397740       0.000000       750.552694       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000092       0.000000       1.826623       -0.039137       -0.022969       0.000000       -0.000143       111459.049913       1.000000       -0.000000
6.960000       426.098730       -66.436097       0.000000       -9.800000       -27.370068       -3.671976       0.060975       -1.272883       -5.796459       0.000000       -2225.046411       0.000000       729.998631       0.000000       0.925926       -0.007829       0.000000       0.000000       1.793267       -0.032934       0.000143       -10.574392       0.000000       0.000000       0.000000       0.000000       0.000000       3929.606646       58.823529       0.000000       -5.739296       0.000000       -2295.611030       0.000000       750.024987       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000093       0.000000       1.826022       -0.039349       -0.022997       0.000000       -0.000143       111184.996507       1.000000       -0.000000
6.970000       425.576222       -66.272824       0.000000       -9.800000       -27.328385       -3.666980       0.060975       -1.271404       -5.797111       0.000000       -2221.179619       0.000000       729.356249       0.000000       0.925926       -0.007836       0.000000       0.000000       1.792582       -0.033091       0.000143       -10.561425       0.000000       0.000000       0.000000       0.000000       0.000000       3933.416528       58.823529       0.000000       -5.740178       0.000000       -2291.784758       0.000000       749.488764       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000093       0.000000       1.825394       -0.039558       -0.023025       0.000000       -0.000143       110912.480232       1.000000       -0.000000
6.980000       425.055999       -66.110196       0.000000       -9.800000       -27.286615       -3.661921       0.060975       -1.270924       -5.797792       0.000000       -2217.328649       0.000000       728.704802       0.000000       0.925926       -0.007850       0.000000       0.000000       1.791897       -0.033244       0.000143       -10.548515       0.000000       0.000000       0.000000       0.000000       0.000000       3937.155949       58.823529       0.000000       -5.741044       0.000000       -2288.029210       0.000000       748.958623       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000093       0.000000       1.824790       -0.039768       -0.023054       0.000000       -0.000143       110641.487998       1.000000       -0.000000
6.990000       424.538043       -65.948741       0.000000       -9.800000       -27.245181       -3.656932       0.060975       -1.269461       -5.798401       0.000000       -2213.493386       0.000000       728.061123       0.000000       0.925926       -0.007858       0.000000       0.000000       1.791211       -0.033398       0.000144       -10.535661       0.000000       0.000000       0.000000       0.000000       0.000000       3940.825871       58.823529       0.000000       -5.741881       0.000000       -2284.234006       0.000000       748.419888       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000094       0.000000       1.824161       -0.039974       -0.023082       0.000000       -0.000144       110372.005439       1.000000       -0.000000
7.000000       424.022339       -65.788183       0.000000       -9.800000       -27.203874       -3.651949       0.060975       -1.268006       -5.798989       0.000000       -2209.673765       0.000000       727.416840       0.000000       0.925926       -0.007866       0.000000       0.000000       1.790524       -0.033551       0.000144       -10.522862       0.000000       0.000000       0.000000       0.000000       0.000000       3944.427197       58.823529       0.000000       -5.742697       0.000000       -2280.454242       0.000000       747.879922       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000094       0.000000       1.823530       -0.040178       -0.023110       0.000000       -0.000144       110104.021557       1.000000       -0.000000
7.010000       423.508869       -65.628250       0.000000       -9.800000       -27.162460       -3.646896       0.060975       -1.267542       -5.799607       0.000000       -2205.869666       0.000000       726.763654       0.000000       0.925926       -0.007880       0.000000       0.000000       1.789837       -0.033701       0.000144       -10.510120       0.000000       0.000000       0.000000       0.000000       0.000000       3947.960866       58.823529       0.000000       -5.743498       0.000000       -2276.744745       0.000000       747.346388       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000094       0.000000       1.822925       -0.040384       -0.023138       0.000000       -0.000144       109837.521925       1.000000       -0.000000
7.020000       422.997619       -65.469464       0.000000       -9.800000       -27.121399       -3.641920       0.060975       -1.266102       -5.800155       0.000000       -2202.081018       0.000000       726.118280       0.000000       0.925926       -0.007887       0.000000       0.000000       1.789149       -0.033851       0.000144       -10.497432       0.000000       0.000000       0.000000       0.000000       0.000000       3951.427760       58.823529       0.000000       -5.744271       0.000000       -2272.995508       0.000000       746.804152       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000095       0.000000       1.822293       -0.040586       -0.023166       0.000000       -0.000144       109572.495470       1.000000       -0.000000
7.030000       422.488573       -65.311291       0.000000       -9.800000       -27.080220       -3.636872       0.060975       -1.265648       -5.800733       0.000000       -2198.307731       0.000000       725.464114       0.000000       0.925926       -0.007901       0.000000       0.000000       1.788460       -0.033999       0.000144       -10.484799       0.000000       0.000000       0.000000       0.000000       0.000000       3954.828765       58.823529       0.000000       -5.745030       0.000000       -2269.316271       0.000000       746.268579       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000095       0.000000       1.821686       -0.040790       -0.023194       0.000000       -0.000144       109308.929825       1.000000       -0.000000
7.040000       421.981714       -65.154248       0.000000       -9.800000       -27.039404       -3.631905       0.060975       -1.264223       -5.801240       0.000000       -2194.549693       0.000000       724.817780       0.000000       0.925926       -0.007909       0.000000       0.000000       1.787771       -0.034147       0.000144       -10.472221       0.000000       0.000000       0.000000       0.000000       0.000000       3958.164775       58.823529       0.000000       -5.745762       0.000000       -2265.597207       0.000000       745.724226       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000095       0.000000       1.821052       -0.040989       -0.023222       0.000000       -0.000144       109046.811360       1.000000       -0.000000
7.050000       421.477028       -64.998065       0.000000       -9.800000       -26.998712       -3.626942       0.060975       -1.262806       -5.801728       0.000000       -2190.806841       0.000000       724.171007       0.000000       0.925926       -0.007916       0.000000       0.000000       1.787081       -0.034294       0.000145       -10.459696       0.000000       0.000000       0.000000       0.000000       0.000000       3961.436628       58.823529       0.000000       -5.746473       0.000000       -2261.893139       0.000000       745.178835       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000096       0.000000       1.820419       -0.041187       -0.023249       0.000000       -0.000145       108786.129754       1.000000       -0.000000
7.060000       420.974499       -64.842735       0.000000       -9.800000       -26.958144       -3.621986       0.060975       -1.261398       -5.802197       0.000000       -2187.079065       0.000000       723.523822       0.000000       0.925926       -0.007924       0.000000       0.000000       1.786391       -0.034440       0.000145       -10.447225       0.000000       0.000000       0.000000       0.000000       0.000000       3964.645190       58.823529       0.000000       -5.747163       0.000000       -2258.203962       0.000000       744.632441       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000096       0.000000       1.819784       -0.041384       -0.023277       0.000000       -0.000145       108526.871650       1.000000       -0.000000
7.070000       420.474112       -64.687993       0.000000       -9.800000       -26.917437       -3.616950       0.060975       -1.260965       -5.802696       0.000000       -2183.366291       0.000000       722.868047       0.000000       0.925926       -0.007938       0.000000       0.000000       1.785700       -0.034583       0.000145       -10.434807       0.000000       0.000000       0.000000       0.000000       0.000000       3967.791284       58.823529       0.000000       -5.747842       0.000000       -2254.584220       0.000000       744.093149       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000096       0.000000       1.819175       -0.041582       -0.023305       0.000000       -0.000145       108269.026283       1.000000       -0.000000
7.080000       419.975852       -64.534349       0.000000       -9.800000       -26.877111       -3.612002       0.060975       -1.259571       -5.803127       0.000000       -2179.668432       0.000000       722.220153       0.000000       0.925926       -0.007945       0.000000       0.000000       1.785009       -0.034727       0.000145       -10.422442       0.000000       0.000000       0.000000       0.000000       0.000000       3970.875734       58.823529       0.000000       -5.748493       0.000000       -2250.924542       0.000000       743.544932       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000097       0.000000       1.818539       -0.041776       -0.023332       0.000000       -0.000145       108012.581966       1.000000       -0.000000
7.090000       419.479706       -64.381280       0.000000       -9.800000       -26.836635       -3.606973       0.060975       -1.259147       -5.803589       0.000000       -2175.985401       0.000000       721.563766       0.000000       0.925926       -0.007959       0.000000       0.000000       1.784318       -0.034868       0.000145       -10.410129       0.000000       0.000000       0.000000       0.000000       0.000000       3973.899352       58.823529       0.000000       -5.749133       0.000000       -2247.334019       0.000000       743.004028       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000097       0.000000       1.817929       -0.041973       -0.023360       0.000000       -0.000145       107757.527136       1.000000       -0.000000
7.100000       418.985654       -64.229294       0.000000       -9.800000       -26.796550       -3.602035       0.060975       -1.257767       -5.803982       0.000000       -2172.317090       0.000000       720.915275       0.000000       0.925926       -0.007967       0.000000       0.000000       1.783626       -0.035010       0.000146       -10.397868       0.000000       0.000000       0.000000       0.000000       0.000000       3976.862954       58.823529       0.000000       -5.749745       0.000000       -2243.703480       0.000000       742.454122       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000098       0.000000       1.817292       -0.042164       -0.023388       0.000000       -0.000146       107503.848977       1.000000       -0.000000
7.110000       418.493686       -64.078127       0.000000       -9.800000       -26.756588       -3.597103       0.060975       -1.256395       -5.804358       0.000000       -2168.663439       0.000000       720.266520       0.000000       0.925926       -0.007974       0.000000       0.000000       1.782934       -0.035150       0.000146       -10.385659       0.000000       0.000000       0.000000       0.000000       0.000000       3979.767309       58.823529       0.000000       -5.750338       0.000000       -2240.087426       0.000000       741.903388       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000098       0.000000       1.816655       -0.042355       -0.023415       0.000000       -0.000146       107251.537922       1.000000       -0.000000
7.120000       418.003785       -63.927516       0.000000       -9.800000       -26.716459       -3.592084       0.060975       -1.255985       -5.804765       0.000000       -2165.024338       0.000000       719.609412       0.000000       0.925926       -0.007988       0.000000       0.000000       1.782241       -0.035288       0.000146       -10.373501       0.000000       0.000000       0.000000       0.000000       0.000000       3982.613211       58.823529       0.000000       -5.750921       0.000000       -2236.540093       0.000000       741.360271       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000098       0.000000       1.816043       -0.042547       -0.023442       0.000000       -0.000146       107000.581064       1.000000       -0.000000
7.130000       417.515938       -63.777966       0.000000       -9.800000       -26.676735       -3.587162       0.060975       -1.254626       -5.805105       0.000000       -2161.399722       0.000000       718.960226       0.000000       0.925926       -0.007996       0.000000       0.000000       1.781548       -0.035426       0.000146       -10.361395       0.000000       0.000000       0.000000       0.000000       0.000000       3985.401412       58.823529       0.000000       -5.751477       0.000000       -2232.952677       0.000000       740.808044       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000099       0.000000       1.815404       -0.042736       -0.023470       0.000000       -0.000146       106750.968729       1.000000       -0.000000
7.140000       417.030131       -63.628961       0.000000       -9.800000       -26.636833       -3.582150       0.060975       -1.254225       -5.805476       0.000000       -2157.789506       0.000000       718.302782       0.000000       0.925926       -0.008009       0.000000       0.000000       1.780855       -0.035562       0.000146       -10.349338       0.000000       0.000000       0.000000       0.000000       0.000000       3988.132666       58.823529       0.000000       -5.752024       0.000000       -2229.433729       0.000000       740.263634       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000099       0.000000       1.814792       -0.042926       -0.023497       0.000000       -0.000146       106502.689976       1.000000       -0.000000
7.150000       416.546351       -63.481003       0.000000       -9.800000       -26.597347       -3.577239       0.060975       -1.252880       -5.805781       0.000000       -2154.193607       0.000000       717.653274       0.000000       0.925926       -0.008017       0.000000       0.000000       1.780161       -0.035698       0.000146       -10.337333       0.000000       0.000000       0.000000       0.000000       0.000000       3990.807716       58.823529       0.000000       -5.752543       0.000000       -2225.874643       0.000000       739.710042       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000099       0.000000       1.814153       -0.043112       -0.023524       0.000000       -0.000146       106255.733984       1.000000       -0.000000
7.160000       416.064580       -63.333830       0.000000       -9.800000       -26.557981       -3.572334       0.060975       -1.251543       -5.806069       0.000000       -2150.611928       0.000000       717.003632       0.000000       0.925926       -0.008024       0.000000       0.000000       1.779467       -0.035834       0.000147       -10.325377       0.000000       0.000000       0.000000       0.000000       0.000000       3993.427305       58.823529       0.000000       -5.753044       0.000000       -2222.329612       0.000000       739.155778       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000100       0.000000       1.813513       -0.043296       -0.023552       0.000000       -0.000147       106010.089030       1.000000       -0.000000
7.170000       415.584809       -63.187437       0.000000       -9.800000       -26.518735       -3.567435       0.060975       -1.250213       -5.806339       0.000000       -2147.044404       0.000000       716.353883       0.000000       0.925926       -0.008032       0.000000       0.000000       1.778773       -0.035968       0.000147       -10.313470       0.000000       0.000000       0.000000       0.000000       0.000000       3995.992143       58.823529       0.000000       -5.753528       0.000000       -2218.798576       0.000000       738.600874       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000100       0.000000       1.812874       -0.043480       -0.023579       0.000000       -0.000147       105765.745892       1.000000       -0.000000
7.180000       415.107020       -63.041566       0.000000       -9.800000       -26.479291       -3.562440       0.060975       -1.249831       -5.806643       0.000000       -2143.490931       0.000000       715.696046       0.000000       0.925926       -0.008046       0.000000       0.000000       1.778078       -0.036100       0.000147       -10.301613       0.000000       0.000000       0.000000       0.000000       0.000000       3998.502957       58.823529       0.000000       -5.754004       0.000000       -2215.335449       0.000000       738.054165       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000100       0.000000       1.812259       -0.043666       -0.023606       0.000000       -0.000147       105522.692404       1.000000       -0.000000
7.190000       414.631202       -62.896713       0.000000       -9.800000       -26.440279       -3.557553       0.060975       -1.248515       -5.806880       0.000000       -2139.951446       0.000000       715.046169       0.000000       0.925926       -0.008053       0.000000       0.000000       1.777384       -0.036232       0.000147       -10.289805       0.000000       0.000000       0.000000       0.000000       0.000000       4000.960436       58.823529       0.000000       -5.754453       0.000000       -2211.832080       0.000000       737.498129       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000101       0.000000       1.811619       -0.043847       -0.023633       0.000000       -0.000147       105280.919566       1.000000       -0.000000
7.200000       414.157342       -62.752373       0.000000       -9.800000       -26.401059       -3.552566       0.060975       -1.248140       -5.807151       0.000000       -2136.425869       0.000000       714.388292       0.000000       0.925926       -0.008067       0.000000       0.000000       1.776689       -0.036362       0.000147       -10.278045       0.000000       0.000000       0.000000       0.000000       0.000000       4003.365271       58.823529       0.000000       -5.754895       0.000000       -2208.396373       0.000000       736.950475       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000101       0.000000       1.811004       -0.044031       -0.023660       0.000000       -0.000147       105040.417130       1.000000       -0.000000
7.210000       413.685424       -62.609035       0.000000       -9.800000       -26.362279       -3.547690       0.060975       -1.246837       -5.807356       0.000000       -2132.914100       0.000000       713.738382       0.000000       0.925926       -0.008074       0.000000       0.000000       1.775994       -0.036492       0.000147       -10.266334       0.000000       0.000000       0.000000       0.000000       0.000000       4005.718157       58.823529       0.000000       -5.755310       0.000000       -2204.920356       0.000000       736.393419       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000101       0.000000       1.810363       -0.044210       -0.023687       0.000000       -0.000147       104801.173614       1.000000       -0.000000
7.220000       413.215438       -62.466447       0.000000       -9.800000       -26.323618       -3.542821       0.060975       -1.245540       -5.807545       0.000000       -2129.416085       0.000000       713.088482       0.000000       0.925926       -0.008082       0.000000       0.000000       1.775299       -0.036622       0.000148       -10.254670       0.000000       0.000000       0.000000       0.000000       0.000000       4008.019750       58.823529       0.000000       -5.755708       0.000000       -2201.457940       0.000000       735.835864       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000102       0.000000       1.809722       -0.044387       -0.023714       0.000000       -0.000148       104563.180673       1.000000       -0.000000
7.230000       412.747371       -62.324602       0.000000       -9.800000       -26.285074       -3.537959       0.060975       -1.244251       -5.807718       0.000000       -2125.931743       0.000000       712.438614       0.000000       0.925926       -0.008089       0.000000       0.000000       1.774603       -0.036751       0.000148       -10.243054       0.000000       0.000000       0.000000       0.000000       0.000000       4010.270711       58.823529       0.000000       -5.756090       0.000000       -2198.009048       0.000000       735.277838       0.000000       0.000000       0.000000       0.925926       0.000000       -1.000102       0.000000       1.809081       -0.044564       -0.023741       0.000000       -0.000148       104326.428377       1.000000       -0.000000
