TIME(s)       V       a22       a24       a25       a34       a35       b22       b24       b25       b34       b35       c11       c33       KDX       TDX       Km_a       Km_b       ny2       nz2       Wm       Xim       Wm_b       Xim_b       q       theta
4.480000       442.672810       -4.979011       -2009.294946       578.751607       1.949953       0.027170       -4.939115       -2060.088337       542.817192       1.974950       0.089055       9.763541       -1422.890199       145.735054       0.102422        259.405254       268.510594       1.000000       -0.000000       44.933326       0.077103       45.495525       0.075986       120002.806206       0.000000       
4.490000       442.978445       -4.980358       -2009.626319       579.900338       1.949490       0.027157       -4.940536       -2060.392930       544.373169       1.974458       0.088804       9.777438       -1427.077442       145.956167       0.102276        259.970254       269.151782       1.000000       -0.000000       44.937017       0.077106       45.498877       0.075991       120168.570639       0.000000       
4.500000       443.283653       -4.981701       -2009.950614       581.044032       1.949027       0.027143       -4.941953       -2060.690166       545.923178       1.973965       0.088552       9.791347       -1431.271034       146.177138       0.102131        260.533690       269.790883       1.000000       -0.000000       44.940628       0.077110       45.502147       0.075996       120334.217899       0.000000       
4.510000       443.588436       -4.983041       -2010.267839       582.182663       1.948562       0.027129       -4.943368       -2060.980053       547.467186       1.973471       0.088301       9.805266       -1435.470982       146.397966       0.101986        261.095551       270.427884       1.000000       -0.000000       44.944161       0.077113       45.505336       0.076000       120499.747930       0.000000       
4.520000       443.892794       -4.984338       -2010.577996       583.328773       1.948096       0.027107       -4.944779       -2061.212853       548.998856       1.972951       0.088054       9.819196       -1439.930567       146.644445       0.101841        261.657612       271.064758       1.000000       -0.000000       44.947614       0.077117       45.507897       0.076006       120665.161053       0.000000       
4.530000       444.196735       -4.985631       -2010.881059       584.469658       1.947628       0.027085       -4.946187       -2061.438334       550.524515       1.972429       0.087806       9.833138       -1444.395339       146.890585       0.101697        262.218055       271.699542       1.000000       -0.000000       44.950987       0.077120       45.510376       0.076011       120830.460587       0.000000       
4.540000       444.500253       -4.986960       -2011.177069       585.592845       1.947158       0.027072       -4.947592       -2061.706221       552.050377       1.971930       0.087554       9.847090       -1448.613220       147.110790       0.101553        262.775115       272.330205       1.000000       -0.000000       44.954282       0.077124       45.513323       0.076016       120995.643109       0.000000       
4.550000       444.803348       -4.988286       -2011.466034       586.710874       1.946687       0.027058       -4.948995       -2061.966786       553.570103       1.971429       0.087301       9.861054       -1452.837476       147.330851       0.101409        263.330565       272.958720       1.000000       -0.000000       44.957498       0.077128       45.516188       0.076022       121160.708193       0.000000       
4.560000       445.106022       -4.989607       -2011.747962       587.823722       1.946215       0.027044       -4.950394       -2062.220035       555.083659       1.970928       0.087049       9.875029       -1457.068114       147.550768       0.101266        263.884395       273.585073       1.000000       -0.000000       44.960636       0.077132       45.518973       0.076027       121325.655789       0.000000       
4.570000       445.408275       -4.990887       -2012.022856       588.943636       1.945741       0.027022       -4.951790       -2062.416373       556.584837       1.970400       0.086801       9.889015       -1461.555256       147.795834       0.101122        264.438295       274.211308       1.000000       -0.000000       44.963695       0.077136       45.521131       0.076033       121490.486228       0.000000       
4.580000       445.710112       -4.992164       -2012.290704       590.058207       1.945266       0.027000       -4.953183       -2062.605442       558.079834       1.969871       0.086552       9.903013       -1466.047557       148.040559       0.100979        264.990529       274.835387       1.000000       -0.000000       44.966674       0.077140       45.523209       0.076039       121655.201344       0.000000       
4.590000       446.011533       -4.993475       -2012.551514       591.155253       1.944790       0.026986       -4.954573       -2062.836797       559.574738       1.969365       0.086299       9.917022       -1470.296181       148.259851       0.100837        265.539420       275.455218       1.000000       -0.000000       44.969576       0.077144       45.525753       0.076044       121819.800718       0.000000       
4.600000       446.312535       -4.994783       -2012.805314       592.247023       1.944312       0.026972       -4.955961       -2063.060864       561.063338       1.968857       0.086046       9.931042       -1474.551206       148.478998       0.100694        266.086655       276.072839       1.000000       -0.000000       44.972400       0.077148       45.528216       0.076050       121984.282420       0.000000       
4.610000       446.613119       -4.996088       -2013.052109       593.333491       1.943833       0.026958       -4.957345       -2063.277649       562.545600       1.968348       0.085792       9.945074       -1478.812641       148.698002       0.100552        266.632223       276.688236       1.000000       -0.000000       44.975145       0.077153       45.530599       0.076055       122148.646407       0.000000       
4.620000       446.913285       -4.997389       -2013.291907       594.414634       1.943352       0.026944       -4.958727       -2063.487160       564.021491       1.967838       0.085538       9.959117       -1483.080492       148.916862       0.100411        267.176116       277.301399       1.000000       -0.000000       44.977812       0.077157       45.532902       0.076061       122312.892636       0.000000       
4.630000       447.213039       -4.998611       -2013.524689       595.514288       1.942870       0.026914       -4.960105       -2063.590531       565.478941       1.967277       0.085293       9.973172       -1487.847268       149.184958       0.100269        267.721534       277.916587       1.000000       -0.000000       44.980399       0.077161       45.534036       0.076068       122477.023340       0.000000       
4.640000       447.512382       -4.999905       -2013.750463       596.584600       1.942386       0.026900       -4.961481       -2063.785523       566.942046       1.966764       0.085039       9.987239       -1492.126746       149.403334       0.100128        268.262026       278.525276       1.000000       -0.000000       44.982910       0.077166       45.536179       0.076074       122641.038480       0.000000       
4.650000       447.811309       -5.001196       -2013.969257       597.649514       1.941901       0.026886       -4.962854       -2063.973261       568.398679       1.966249       0.084785       10.001317       -1496.412655       149.621566       0.099987        268.800813       279.131692       1.000000       -0.000000       44.985343       0.077171       45.538242       0.076080       122804.935743       0.000000       
4.660000       448.109823       -5.002484       -2014.181080       598.709008       1.941415       0.026872       -4.964224       -2064.153751       569.848806       1.965733       0.084530       10.015406       -1500.705002       149.839652       0.099846        269.337888       279.735823       1.000000       -0.000000       44.987698       0.077176       45.540225       0.076086       122968.715092       0.000000       
4.670000       448.407922       -5.003769       -2014.385936       599.763057       1.940927       0.026858       -4.965592       -2064.326999       571.292392       1.965216       0.084276       10.029508       -1505.003793       150.057594       0.099706        269.873240       280.337656       1.000000       -0.000000       44.989975       0.077180       45.542128       0.076092       123132.376491       0.000000       
4.680000       448.705613       -5.005012       -2014.583813       600.823289       1.940438       0.026836       -4.966956       -2064.443722       572.723521       1.964673       0.084025       10.043621       -1509.551994       150.299581       0.099566        270.408391       280.939383       1.000000       -0.000000       44.992174       0.077185       45.543410       0.076099       123295.921807       0.000000       
4.690000       449.002896       -5.006253       -2014.774711       601.877919       1.939948       0.026814       -4.968318       -2064.553254       574.148097       1.964129       0.083775       10.057746       -1514.105360       150.541224       0.099426        270.941775       281.538818       1.000000       -0.000000       44.994295       0.077190       45.544612       0.076106       123459.351391       0.000000       
4.700000       449.299768       -5.007528       -2014.958657       602.915383       1.939456       0.026800       -4.969677       -2064.704829       575.571921       1.963607       0.083520       10.071883       -1518.422272       150.758536       0.099286        271.471883       282.133716       1.000000       -0.000000       44.996339       0.077195       45.546277       0.076113       123622.663302       0.000000       
4.710000       449.596229       -5.008799       -2015.135663       603.947307       1.938963       0.026786       -4.971034       -2064.849188       576.989070       1.963084       0.083264       10.086031       -1522.745651       150.975703       0.099147        272.000229       282.726265       1.000000       -0.000000       44.998306       0.077200       45.547862       0.076119       123785.857130       0.000000       
4.720000       449.892281       -5.010068       -2015.305734       604.973666       1.938469       0.026771       -4.972387       -2064.986337       578.399511       1.962560       0.083009       10.100192       -1527.075506       151.192725       0.099008        272.526806       283.316453       1.000000       -0.000000       45.000195       0.077206       45.549368       0.076126       123948.932842       0.000000       
4.730000       450.187924       -5.011333       -2015.468877       605.994437       1.937973       0.026757       -4.973738       -2065.116285       579.803211       1.962034       0.082753       10.114364       -1531.411843       151.409601       0.098869        273.051604       283.904268       1.000000       -0.000000       45.002008       0.077211       45.550795       0.076132       124111.890410       0.000000       
4.740000       450.483163       -5.012558       -2015.625076       607.020923       1.937476       0.026735       -4.975087       -2065.189939       581.194409       1.961483       0.082502       10.128549       -1535.993569       151.649918       0.098731        273.576056       284.491981       1.000000       -0.000000       45.003742       0.077216       45.551602       0.076140       124274.731719       0.000000       
4.750000       450.777998       -5.013780       -2015.774333       608.041666       1.936978       0.026713       -4.976432       -2065.256443       582.578853       1.960931       0.082250       10.142745       -1540.580466       151.889891       0.098593        274.098687       285.077324       1.000000       -0.000000       45.005399       0.077221       45.552331       0.076147       124437.457129       0.000000       
4.760000       451.072427       -5.015036       -2015.916675       609.045424       1.936478       0.026699       -4.977775       -2065.364832       583.962184       1.960401       0.081994       10.156954       -1544.935007       152.106136       0.098455        274.618069       285.657974       1.000000       -0.000000       45.006979       0.077227       45.553521       0.076154       124600.064694       0.000000       
4.770000       451.366450       -5.016288       -2016.052113       610.043498       1.935977       0.026685       -4.979116       -2065.466044       585.338638       1.959870       0.081737       10.171175       -1549.296055       152.322235       0.098317        275.135634       286.236199       1.000000       -0.000000       45.008483       0.077233       45.554632       0.076161       124762.554008       0.000000       
4.780000       451.660067       -5.017538       -2016.180654       611.035864       1.935475       0.026670       -4.980454       -2065.560085       586.708182       1.959338       0.081481       10.185408       -1553.663616       152.538188       0.098180        275.651372       286.811987       1.000000       -0.000000       45.009910       0.077239       45.555664       0.076168       124924.925045       0.000000       
4.790000       451.953281       -5.018748       -2016.302297       612.033561       1.934971       0.026648       -4.981789       -2065.598052       588.065188       1.958781       0.081228       10.199653       -1558.273113       152.777076       0.098043        276.166645       287.387671       1.000000       -0.000000       45.011259       0.077244       45.556078       0.076176       125087.178167       0.000000       
4.800000       452.246096       -5.019955       -2016.417028       613.025399       1.934466       0.026626       -4.983122       -2065.628901       589.415272       1.958222       0.080976       10.213910       -1562.887786       153.015619       0.097906        276.680049       287.960922       1.000000       -0.000000       45.012531       0.077250       45.556415       0.076184       125249.315280       0.000000       
4.810000       452.538511       -5.021196       -2016.524856       614.000395       1.933960       0.026612       -4.984452       -2065.701479       590.763942       1.957686       0.080719       10.228180       -1567.273624       153.230940       0.097769        277.190229       288.529352       1.000000       -0.000000       45.013727       0.077256       45.557211       0.076191       125411.335978       0.000000       
4.820000       452.830524       -5.022433       -2016.625810       614.969588       1.933453       0.026597       -4.985780       -2065.766910       592.105566       1.957148       0.080462       10.242462       -1571.666001       153.446114       0.097633        277.698542       289.095292       1.000000       -0.000000       45.014847       0.077262       45.557928       0.076199       125573.238314       0.000000       
4.830000       453.122135       -5.023668       -2016.719895       615.932953       1.932944       0.026583       -4.987105       -2065.825200       593.440112       1.956609       0.080204       10.256757       -1576.064926       153.661142       0.097497        278.204980       289.658729       1.000000       -0.000000       45.015890       0.077268       45.558567       0.076206       125735.022267       0.000000       
4.840000       453.413345       -5.024899       -2016.807117       616.890467       1.932434       0.026569       -4.988428       -2065.876356       594.767545       1.956069       0.079947       10.271063       -1580.470406       153.876023       0.097361        278.709532       290.219651       1.000000       -0.000000       45.016857       0.077275       45.559127       0.076214       125896.687822       0.000000       
4.850000       453.704156       -5.026092       -2016.887478       617.852861       1.931923       0.026547       -4.989749       -2065.871686       596.082401       1.955504       0.079693       10.285383       -1585.113626       154.113235       0.097225        279.213483       290.780470       1.000000       -0.000000       45.017747       0.077281       45.559073       0.076222       126058.235347       0.000000       
4.860000       453.994573       -5.027281       -2016.960961       618.809255       1.931411       0.026525       -4.991067       -2065.859937       597.390133       1.954938       0.079439       10.299715       -1589.762031       154.350101       0.097090        279.715509       291.338777       1.000000       -0.000000       45.018560       0.077287       45.558942       0.076231       126219.666766       0.000000       
4.870000       454.284594       -5.028504       -2017.027575       619.748969       1.930897       0.026510       -4.992382       -2065.889739       598.696084       1.954394       0.079181       10.314059       -1594.185882       154.564348       0.096955        280.214329       291.892106       1.000000       -0.000000       45.019297       0.077294       45.559267       0.076239       126380.981678       0.000000       
4.880000       454.574217       -5.029724       -2017.087349       620.682737       1.930382       0.026496       -4.993695       -2065.912431       599.994788       1.953849       0.078923       10.328417       -1598.616315       154.778449       0.096820        280.711224       292.442867       1.000000       -0.000000       45.019958       0.077300       45.559514       0.076247       126542.178128       0.000000       
4.890000       454.863443       -5.030941       -2017.140288       621.610532       1.929866       0.026481       -4.995006       -2065.928017       601.286211       1.953302       0.078665       10.342787       -1603.053339       154.992403       0.096686        281.206185       292.991047       1.000000       -0.000000       45.020543       0.077307       45.559684       0.076255       126703.256105       0.000000       
4.900000       455.152273       -5.032155       -2017.186400       622.532332       1.929348       0.026467       -4.996314       -2065.936504       602.570320       1.952755       0.078407       10.357169       -1607.496961       155.206211       0.096551        281.699201       293.536632       1.000000       -0.000000       45.021053       0.077314       45.559775       0.076263       126864.215596       0.000000       
4.910000       455.440707       -5.033366       -2017.225689       623.448112       1.928830       0.026452       -4.997621       -2065.937898       603.847080       1.952206       0.078148       10.371564       -1611.947190       155.419872       0.096417        282.190262       294.079610       1.000000       -0.000000       45.021486       0.077321       45.559788       0.076271       127025.056591       0.000000       
4.920000       455.728750       -5.034539       -2017.258137       624.368261       1.928310       0.026430       -4.998924       -2065.883747       605.111217       1.951632       0.077893       10.385972       -1616.630175       155.655158       0.096284        282.680572       294.622483       1.000000       -0.000000       45.021842       0.077327       45.559190       0.076281       127185.781029       0.000000       
4.930000       456.016403       -5.035709       -2017.283745       625.282245       1.927789       0.026408       -5.000226       -2065.822560       606.367995       1.951057       0.077638       10.400393       -1621.318362       155.890099       0.096150        283.168889       295.162751       1.000000       -0.000000       45.022123       0.077334       45.558515       0.076290       127346.389294       0.000000       
4.940000       456.303663       -5.036912       -2017.302541       626.179724       1.927267       0.026393       -5.001525       -2065.802724       607.622563       1.950505       0.077379       10.414827       -1625.787083       156.103124       0.096017        283.654012       295.697857       1.000000       -0.000000       45.022328       0.077341       45.558295       0.076298       127506.879426       0.000000       
4.950000       456.590530       -5.038112       -2017.314537       627.071088       1.926743       0.026379       -5.002822       -2065.775817       608.869648       1.949951       0.077120       10.429274       -1630.262439       156.316002       0.095884        284.137140       296.230302       1.000000       -0.000000       45.022458       0.077349       45.557997       0.076307       127667.251028       0.000000       
4.960000       456.877006       -5.039310       -2017.319738       627.956312       1.926219       0.026364       -5.004117       -2065.741845       610.109215       1.949396       0.076861       10.443734       -1634.744439       156.528733       0.095751        284.618264       296.760072       1.000000       -0.000000       45.022512       0.077356       45.557621       0.076316       127827.504095       0.000000       
4.970000       457.163090       -5.040504       -2017.318149       628.835371       1.925693       0.026349       -5.005409       -2065.700814       611.341230       1.948840       0.076601       10.458207       -1639.233092       156.741317       0.095619        285.097373       297.287154       1.000000       -0.000000       45.022490       0.077364       45.557168       0.076324       127987.638620       0.000000       
4.980000       457.448787       -5.041661       -2017.309751       629.718371       1.925166       0.026327       -5.006699       -2065.604504       612.560586       1.948259       0.076346       10.472693       -1643.950099       156.974922       0.095486        285.575604       297.814126       1.000000       -0.000000       45.022392       0.077371       45.556107       0.076334       128147.656562       0.000000       
4.990000       457.734096       -5.042815       -2017.294564       630.595067       1.924638       0.026306       -5.007987       -2065.501216       613.772377       1.947677       0.076090       10.487192       -1648.672290       157.208178       0.095354        286.051781       298.338409       1.000000       -0.000000       45.022218       0.077378       45.554969       0.076344       128307.556740       0.000000       
5.000000       458.019020       -5.044002       -2017.272578       631.455395       1.924109       0.026291       -5.009273       -2065.439056       614.981592       1.947117       0.075830       10.501704       -1653.179543       157.420125       0.095223        286.524772       298.857376       1.000000       -0.000000       45.021970       0.077386       45.554283       0.076353       128467.340333       0.000000       
5.010000       458.303555       -5.045186       -2017.243823       632.309463       1.923578       0.026276       -5.010557       -2065.369859       616.183119       1.946556       0.075570       10.516229       -1657.693478       157.631925       0.095091        286.995708       299.373601       1.000000       -0.000000       45.021646       0.077393       45.553520       0.076362       128627.005374       0.000000       
5.020000       458.587702       -5.046367       -2017.208305       633.157245       1.923046       0.026261       -5.011838       -2065.293629       617.376925       1.945994       0.075309       10.530768       -1662.214104       157.843578       0.094960        287.464578       299.887069       1.000000       -0.000000       45.021247       0.077401       45.552680       0.076371       128786.551863       0.000000       
5.030000       458.871463       -5.047545       -2017.166029       633.998719       1.922514       0.026246       -5.013118       -2065.210373       618.562976       1.945431       0.075049       10.545320       -1666.741431       158.055084       0.094829        287.931372       300.397768       1.000000       -0.000000       45.020773       0.077409       45.551762       0.076381       128945.979801       0.000000       
5.040000       459.154837       -5.048721       -2017.117001       634.833858       1.921980       0.026232       -5.014395       -2065.120096       619.741239       1.944867       0.074788       10.559885       -1671.275468       158.266442       0.094698        288.396080       300.905683       1.000000       -0.000000       45.020224       0.077417       45.550768       0.076390       129105.289190       0.000000       
5.050000       459.437829       -5.049860       -2017.061199       635.672456       1.921445       0.026210       -5.015671       -2064.974861       620.906799       1.944278       0.074532       10.574464       -1676.032604       158.498114       0.094567        288.859770       301.413478       1.000000       -0.000000       45.019598       0.077425       45.549168       0.076400       129264.482006       0.000000       
5.060000       459.720441       -5.050997       -2016.998623       636.504583       1.920909       0.026188       -5.016944       -2064.822667       622.064558       1.943688       0.074275       10.589056       -1680.794977       158.729440       0.094437        289.321337       301.918490       1.000000       -0.000000       45.018897       0.077433       45.547492       0.076411       129423.558649       0.000000       
5.070000       460.002670       -5.052165       -2016.929304       637.320487       1.920371       0.026173       -5.018215       -2064.711374       623.219306       1.943120       0.074014       10.603662       -1685.347749       158.940160       0.094307        289.779714       302.418001       1.000000       -0.000000       45.018122       0.077441       45.546266       0.076420       129582.517147       0.000000       
5.080000       460.284515       -5.053331       -2016.853253       638.129961       1.919833       0.026158       -5.019484       -2064.593082       624.366129       1.942551       0.073753       10.618281       -1689.907263       159.150733       0.094177        290.235963       302.914673       1.000000       -0.000000       45.017272       0.077450       45.544963       0.076430       129741.357112       0.000000       
5.090000       460.565978       -5.054494       -2016.770474       638.932981       1.919293       0.026143       -5.020751       -2064.467793       625.504993       1.941981       0.073491       10.632914       -1694.473528       159.361158       0.094048        290.690075       303.408493       1.000000       -0.000000       45.016347       0.077458       45.543583       0.076440       129900.078547       0.000000       
5.100000       460.847058       -5.055654       -2016.680972       639.729521       1.918753       0.026128       -5.022016       -2064.335514       626.635865       1.941409       0.073230       10.647561       -1699.046552       159.571436       0.093918        291.142038       303.899445       1.000000       -0.000000       45.015348       0.077467       45.542127       0.076450       130058.681462       0.000000       
5.110000       461.127758       -5.056812       -2016.584753       640.519559       1.918211       0.026113       -5.023280       -2064.196250       627.758710       1.940837       0.072968       10.662221       -1703.626346       159.781566       0.093789        291.591841       304.387516       1.000000       -0.000000       45.014273       0.077476       45.540593       0.076461       130217.165863       0.000000       
5.120000       461.408081       -5.057934       -2016.481795       641.312586       1.917668       0.026091       -5.024541       -2064.002362       628.868810       1.940240       0.072711       10.676895       -1708.423854       160.011304       0.093660        292.040491       304.875454       1.000000       -0.000000       45.013123       0.077484       45.538458       0.076471       130375.533747       0.000000       
5.130000       461.688028       -5.059054       -2016.372096       642.098977       1.917124       0.026070       -5.025800       -2063.801552       629.970871       1.939643       0.072453       10.691583       -1713.226623       160.240695       0.093532        292.486949       305.360508       1.000000       -0.000000       45.011898       0.077493       45.536247       0.076482       130533.785521       0.000000       
5.140000       461.967596       -5.060205       -2016.255688       642.869273       1.916579       0.026055       -5.027057       -2063.641381       631.069485       1.939067       0.072191       10.706284       -1717.825298       160.450187       0.093403        292.930204       305.839881       1.000000       -0.000000       45.010598       0.077502       45.534483       0.076493       130691.919209       0.000000       
5.150000       462.246787       -5.061353       -2016.132582       643.632968       1.916033       0.026040       -5.028313       -2063.474245       632.159936       1.938490       0.071928       10.721000       -1722.430776       160.659532       0.093275        293.371257       306.316315       1.000000       -0.000000       45.009225       0.077511       45.532643       0.076503       130849.934422       0.000000       
5.160000       462.525600       -5.062499       -2016.002782       644.390037       1.915485       0.026025       -5.029566       -2063.300148       633.242189       1.937912       0.071666       10.735729       -1727.043066       160.868728       0.093147        293.810099       306.789798       1.000000       -0.000000       45.007776       0.077520       45.530726       0.076514       131007.831175       0.000000       
5.170000       462.804035       -5.063642       -2015.866294       645.140458       1.914937       0.026009       -5.030818       -2063.119095       634.316210       1.937333       0.071404       10.750472       -1731.662178       161.077777       0.093019        294.246718       307.260314       1.000000       -0.000000       45.006253       0.077529       45.528732       0.076525       131165.609479       0.000000       
5.180000       463.082095       -5.064783       -2015.723121       645.884204       1.914388       0.025994       -5.032068       -2062.931091       635.381966       1.936753       0.071141       10.765230       -1736.288122       161.286678       0.092892        294.681104       307.727849       1.000000       -0.000000       45.004656       0.077538       45.526662       0.076536       131323.269349       0.000000       
5.190000       463.359783       -5.065889       -2015.573241       646.630490       1.913837       0.025973       -5.033316       -2062.688807       636.434936       1.936149       0.070883       10.780001       -1741.126267       161.514480       0.092764        295.114208       308.195233       1.000000       -0.000000       45.002984       0.077547       45.523994       0.076547       131480.812798       0.000000       
5.200000       463.637097       -5.066993       -2015.416674       647.369975       1.913286       0.025951       -5.034562       -2062.439661       637.479628       1.935544       0.070624       10.794787       -1745.969667       161.741934       0.092637        295.545043       308.659632       1.000000       -0.000000       45.001236       0.077557       45.521251       0.076559       131638.238644       0.000000       
5.210000       463.914040       -5.068127       -2015.253409       648.093470       1.912733       0.025936       -5.035807       -2062.230853       638.520434       1.934960       0.070361       10.809586       -1750.614646       161.950196       0.092510        295.972658       309.118167       1.000000       -0.000000       44.999415       0.077566       45.518951       0.076570       131795.548104       0.000000       
5.220000       464.190610       -5.069259       -2015.083477       648.810194       1.912179       0.025921       -5.037049       -2062.015112       639.552837       1.934376       0.070098       10.824400       -1755.266493       162.158311       0.092384        296.397996       309.573663       1.000000       -0.000000       44.997520       0.077576       45.516576       0.076581       131952.739194       0.000000       
5.230000       464.466808       -5.070388       -2014.906884       649.520122       1.911625       0.025905       -5.038290       -2061.792444       640.576802       1.933790       0.069835       10.839229       -1759.925217       162.366278       0.092257        296.821047       310.026106       1.000000       -0.000000       44.995550       0.077586       45.514124       0.076592       132109.811930       0.000000       
5.240000       464.742633       -5.071515       -2014.723634       650.223228       1.911069       0.025890       -5.039529       -2061.562852       641.592296       1.933204       0.069571       10.854071       -1764.590828       162.574097       0.092131        297.241799       310.475481       1.000000       -0.000000       44.993507       0.077595       45.511595       0.076604       132266.766333       0.000000       
5.250000       465.018087       -5.072640       -2014.533731       650.919489       1.910512       0.025875       -5.040766       -2061.326342       642.599283       1.932616       0.069308       10.868928       -1769.263336       162.781768       0.092005        297.660241       310.921774       1.000000       -0.000000       44.991389       0.077605       45.508990       0.076615       132423.602421       0.000000       
5.260000       465.293171       -5.073731       -2014.337174       651.617858       1.909955       0.025853       -5.042002       -2061.035930       643.593446       1.932005       0.069048       10.883799       -1774.142370       163.007632       0.091880        298.077278       311.367891       1.000000       -0.000000       44.989196       0.077615       45.505792       0.076628       132580.320618       0.000000       
5.270000       465.567889       -5.074851       -2014.133944       652.300315       1.909396       0.025838       -5.043236       -2060.785606       644.583345       1.931415       0.068784       10.898685       -1778.827929       163.214909       0.091754        298.491066       311.807987       1.000000       -0.000000       44.986930       0.077625       45.503035       0.076639       132736.922555       0.000000       
5.280000       465.842241       -5.075937       -2013.924045       652.984757       1.908836       0.025816       -5.044468       -2060.481461       645.560406       1.930802       0.068524       10.913586       -1783.718411       163.440180       0.091629        298.903418       312.247903       1.000000       -0.000000       44.984588       0.077635       45.499685       0.076652       132893.408258       0.000000       
5.290000       466.116225       -5.077053       -2013.707504       653.653312       1.908275       0.025801       -5.045699       -2060.217341       646.533077       1.930210       0.068260       10.928501       -1788.417053       163.647065       0.091504        299.312508       312.681744       1.000000       -0.000000       44.982173       0.077646       45.496776       0.076664       133049.776135       0.000000       
5.300000       466.389841       -5.078167       -2013.484332       654.314898       1.907713       0.025786       -5.046928       -2059.946324       647.497070       1.929617       0.067996       10.943430       -1793.122640       163.853801       0.091379        299.719234       313.112428       1.000000       -0.000000       44.979685       0.077656       45.493790       0.076676       133206.025807       0.000000       
5.310000       466.663090       -5.079279       -2013.254533       654.969490       1.907151       0.025771       -5.048155       -2059.668415       648.452349       1.929023       0.067732       10.958374       -1797.835182       164.060390       0.091254        300.123583       313.539940       1.000000       -0.000000       44.977122       0.077666       45.490729       0.076688       133362.157300       0.000000       
5.320000       466.935972       -5.080388       -2013.018110       655.617064       1.906587       0.025755       -5.049381       -2059.383617       649.398881       1.928429       0.067468       10.973333       -1802.554690       164.266831       0.091130        300.525546       313.964265       1.000000       -0.000000       44.974485       0.077677       45.487592       0.076700       133518.170637       0.000000       
5.330000       467.208489       -5.081495       -2012.775069       656.257595       1.906022       0.025740       -5.050605       -2059.091935       650.336630       1.927833       0.067203       10.988307       -1807.281176       164.473124       0.091006        300.925109       314.385388       1.000000       -0.000000       44.971775       0.077688       45.484378       0.076712       133674.065845       0.000000       
5.340000       467.480641       -5.082570       -2012.525407       656.899761       1.905456       0.025718       -5.051827       -2058.746772       651.261511       1.927213       0.066943       11.003295       -1812.207579       164.696803       0.090882        301.323136       314.806304       1.000000       -0.000000       44.968990       0.077698       45.480575       0.076726       133829.843356       0.000000       
5.350000       467.752433       -5.083673       -2012.269103       657.526095       1.904889       0.025703       -5.053048       -2058.441345       652.181618       1.926616       0.066678       11.018299       -1816.947255       164.902702       0.090758        301.717868       315.220990       1.000000       -0.000000       44.966131       0.077709       45.477210       0.076738       133985.504820       0.000000       
5.360000       468.023864       -5.084743       -2012.006162       658.153946       1.904322       0.025681       -5.054268       -2058.082519       653.088842       1.925994       0.066417       11.033317       -1821.885204       165.125788       0.090635        302.111035       315.635463       1.000000       -0.000000       44.963198       0.077720       45.473256       0.076751       134141.050267       0.000000       
5.370000       468.294932       -5.085842       -2011.736612       658.765984       1.903753       0.025666       -5.055485       -2057.763363       653.991168       1.925395       0.066152       11.048351       -1826.638105       165.331295       0.090511        302.500889       316.043651       1.000000       -0.000000       44.960191       0.077731       45.469739       0.076764       134296.478101       0.000000       
5.380000       468.565639       -5.086939       -2011.460462       659.370854       1.903183       0.025650       -5.056702       -2057.437343       654.884538       1.924794       0.065887       11.063399       -1831.398032       165.536654       0.090388        302.888288       316.448559       1.000000       -0.000000       44.957111       0.077742       45.466146       0.076777       134451.787947       0.000000       
5.390000       468.835983       -5.088033       -2011.177716       659.968533       1.902612       0.025635       -5.057917       -2057.104463       655.768916       1.924192       0.065622       11.078462       -1836.164996       165.741864       0.090265        303.273219       316.850174       1.000000       -0.000000       44.953957       0.077753       45.462478       0.076790       134606.979835       0.000000       
5.400000       469.105967       -5.089126       -2010.888379       660.558993       1.902041       0.025620       -5.059130       -2056.764726       656.644270       1.923589       0.065357       11.093541       -1840.939010       165.946927       0.090143        303.655672       317.248479       1.000000       -0.000000       44.950730       0.077765       45.458733       0.076803       134762.053796       0.000000       
5.410000       469.375590       -5.090217       -2010.592455       661.142212       1.901468       0.025604       -5.060342       -2056.418136       657.510562       1.922985       0.065091       11.108634       -1845.720085       166.151843       0.090020        304.035634       317.643458       1.000000       -0.000000       44.947429       0.077776       45.454913       0.076816       134917.009862       0.000000       
5.420000       469.644853       -5.091306       -2010.289946       661.718163       1.900895       0.025589       -5.061552       -2056.064698       658.367760       1.922381       0.064826       11.123743       -1850.508231       166.356610       0.089898        304.413094       318.035096       1.000000       -0.000000       44.944054       0.077788       45.451017       0.076829       135071.848065       0.000000       
5.430000       469.913761       -5.092362       -2009.980825       662.295243       1.900320       0.025567       -5.062762       -2055.658243       659.212036       1.921753       0.064564       11.138868       -1855.488697       166.577858       0.089776        304.788885       318.426488       1.000000       -0.000000       44.940605       0.077799       45.446536       0.076843       135226.570482       0.000000       
5.440000       470.182312       -5.093418       -2009.665115       662.864946       1.899745       0.025545       -5.063969       -2055.245036       660.047204       1.921124       0.064301       11.154007       -1860.474530       166.798758       0.089654        305.162148       318.814529       1.000000       -0.000000       44.937082       0.077811       45.441980       0.076857       135381.175921       0.000000       
5.450000       470.450509       -5.094500       -2009.342799       663.418878       1.899168       0.025530       -5.065175       -2054.871098       660.876957       1.920517       0.064036       11.169162       -1865.282316       167.002887       0.089532        305.532033       319.196075       1.000000       -0.000000       44.933485       0.077822       45.437857       0.076871       135535.665644       0.000000       
